501000,W+V short
501011,W+V short Suppe
501021,ABC2 CORTO
501022,W+V short thin1
501023,W+V short thin2
501031,W+V short medium
501032,ABC1 DELGADO CORTO
501033,ABC1 MEDIANO CORTO
501041,ABC1 GRUESO CORTO
501042,W+V short thick1
501043,W+V short thick2
501051,W+V short jumbo
502000,W+V middle
502011,W+V middle Suppe
502021,W+V middle thin
502022,W+V middle thin1
502023,W+V middle thin2
502031,W+V middle medium
502032,W+V middle medium1
502033,W+V middle medium2
502041,W+V middle thick
502042,W+V middle thick1
502043,W+V middle thick2
502051,W+V middle jumbo
503000,W+V long
503011,W+V long Suppe
503021,ABC2
503022,W+V long thin1
503023,W+V long thin2
503031,W+V long medium
503032,ABC1 DELGADO
503033,ABC1 MEDIANO
503041,ABC1 GRUESO
503042,W+V long thick1
503043,W+V long thick2
503051,Jumbo
510000,W+V extra
510011,W+V extra Suppe
510021,W+V extra thin
510022,W+V extra thin1
510023,W+V extra thin2
510031,W+V extra medium
510032,W+V extra medium1
510033,W+V extra medium2
510041,W+V extra thick
510042,W+V extra thick1
510043,W+V extra thick2
510051,W+V extra jumbo
510100,W+V E tips
510111,W+V E tips Suppe
510121,W+V E tips thin
510122,W+V E tips thin1
510123,W+V E tips thin2
510131,W+V E tips medium
510132,W+V E tips medium1
510133,W+V E tips medium2
510141,W+V E tips thick
510142,W+V E tips thick1
510143,W+V E tips thick2
510151,W+V E tips jumbo
511000,W+V E short
511011,W+V E short Suppe
511021,W+V E short thin
511022,W+V E short thin1
511023,W+V E short thin2
511031,W+V E short medium
511032,W+V E short medium1
511033,W+V E short medium2
511041,W+V E short thick
511042,W+V E short thick1
511043,W+V E short thick2
511051,W+V E short jumbo
512000,W+V E middle
512011,W+V E middle Suppe
512021,W+V E middle thin
512022,W+V E middle thin1
512023,W+V E middle thin2
512031,W+V E middle medium
512032,W+V E middle medium1
512033,W+V E middle medium2
512041,W+V E middle thick
512042,W+V E middle thick1
512043,W+V E middle thick2
512051,W+V E middle jumbo
513000,W+V E long
513011,W+V E long Suppe
513021,W+V E long thin
513022,W+V E long thin1
513023,W+V E long thin2
513031,W+V E long medium
513032,W+V E long medium1
513033,W+V E long medium2
513041,W+V E long thick
513042,W+V E long thick1
513043,W+V E long thick2
513051,W+V E long jumbo
520000,W+V 1
520011,W+V 1 Suppe
520021,W+V 1 thin
520022,W+V 1 thin1
520023,W+V 1 thin2
520031,W+V 1 medium
520032,W+V 1 medium1
520033,W+V 1 medium2
520041,W+V 1 thick
520042,W+V 1 thick1
520043,W+V 1 thick2
520051,W+V 1 jumbo
520100,W+V 1 tips
520111,W+V 1 tips Suppe
520121,W+V 1 tips thin
520122,W+V 1 tips thin1
520123,W+V 1 tips thin2
520131,W+V 1 tips medium
520132,W+V 1 tips medium1
520133,W+V 1 tips medium2
